,genre,type,episodes,rating_anime,members,rating_user,Mature,SliceOfLife,Fiction,Action,Shonen,Others,Sexual,Josei
2245,"Comedy, Drama, Ecchi, Romance",OVA,6,7.31,13970,5.9209039548022595,1.0,1.0,,,1.0,,1.0,
2246,"Adventure, Fantasy, Shounen, Supernatural",TV,24,7.31,23132,5.628297362110311,,,1.0,,1.0,,,
2247,"Fantasy, Romance, Shoujo",Movie,1,7.3,2535,5.724770642201835,,1.0,1.0,,,,,
2248,"Adventure, Drama, Historical, Romance",TV,52,7.3,2102,5.151898734177215,1.0,1.0,,,1.0,,,
2249,"Action, Game, Shounen",TV,50,7.3,1135,5.090909090909091,,,,1.0,1.0,1.0,,
2250,"Action, Kids, Mecha",TV,58,7.3,2088,4.509433962264151,,,1.0,1.0,1.0,,,
2251,"Comedy, Ecchi, Shounen, Sports",TV,65,7.3,2578,5.713286713286713,,,,1.0,1.0,,1.0,
2252,"Comedy, Mystery, Police, Shounen",OVA,1,7.3,6931,4.876436781609195,,,,,1.0,1.0,,
2253,Music,Music,1,7.29,1471,4.557377049180328,,,,,1.0,,,
2254,"Action, Drama, Military, Sci-Fi",TV,13,7.3,38498,5.930826057756883,1.0,,1.0,1.0,,1.0,,
2255,"Adventure, Comedy, Drama, Fantasy, Romance, Shoujo",TV,10,7.3,25885,5.7856525496974935,1.0,1.0,1.0,,1.0,,,
2256,"Action, Adventure, Mecha, Police, Sci-Fi",Special,1,7.3,1675,5.5479452054794525,,,1.0,1.0,1.0,1.0,,
2257,"Action, Military, School",TV,12,7.3,38646,6.016417910447761,,1.0,,1.0,,1.0,,
2258,"Adventure, Sci-Fi, Shounen",Movie,1,7.3,9328,6.0568927789934355,,,1.0,,1.0,,,
2259,"Action, Comedy, Demons, Horror, School, Shounen, Supernatural",OVA,3,7.3,1426,4.255813953488372,1.0,1.0,1.0,1.0,1.0,,,
2260,"Drama, Slice of Life",ONA,1,7.3,1276,4.375,1.0,1.0,,,,,,
2261,"Drama, Romance, School",TV,12,7.3,91552,5.98928352725046,1.0,1.0,,,,,,
2262,"Comedy, Ecchi, School, Seinen",TV,13,7.3,22991,5.750805585392052,1.0,1.0,,,1.0,,1.0,
2263,"Comedy, Drama, Ecchi, Military, Romance, Sci-Fi",TV,14,7.3,21393,5.687447346251053,1.0,1.0,1.0,,1.0,1.0,1.0,
2264,"Action, Adventure, Comedy, Demons, Fantasy, Magic",TV,24,7.3,20105,5.776406035665295,,,1.0,1.0,1.0,,,
2265,"Drama, Harem, Romance, School",TV,12,7.3,77284,5.9816453621763355,1.0,1.0,,,,,,
2266,"Action, Kids, Magic, Shoujo",Movie,1,7.3,1963,4.477611940298507,,1.0,1.0,1.0,1.0,,,
2267,"Comedy, Drama, Romance",Special,1,7.3,16654,5.765919282511211,1.0,1.0,,,1.0,,,
2268,"Comedy, Ecchi, School, Sports",TV,12,7.3,21125,5.869623655913978,,1.0,,1.0,1.0,,1.0,
2269,"Action, Drama, Mecha, Music, Sci-Fi",Music,1,7.29,2945,4.588888888888889,1.0,,1.0,1.0,1.0,,,
2270,"Game, Psychological",Movie,1,7.3,9447,6.101123595505618,1.0,,,,,1.0,,
2271,"Action, Comedy, Police, Shounen",TV,23,7.3,5134,4.958904109589041,,,,1.0,1.0,1.0,,
2272,"Comedy, Mystery, Super Power",TV,12,7.3,11941,5.718390804597701,,,,,1.0,1.0,,
2273,"Action, Fantasy, Magic, Super Power, Supernatural",Movie,1,7.3,5223,5.15311004784689,,,1.0,1.0,1.0,,,
2274,"Comedy, Magic, Romance, School, Shoujo",TV,26,7.3,20062,5.8482932996207335,,1.0,1.0,,1.0,,,
2275,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.3,3818,5.355421686746988,1.0,1.0,1.0,1.0,1.0,,,
2276,"Action, Fantasy, Magic, School, Shoujo",TV,49,7.3,6390,5.028776978417266,,1.0,1.0,1.0,,,,
2277,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",Special,1,7.29,19772,5.399219765929779,1.0,1.0,1.0,,1.0,,,
2278,"Action, Comedy, Shounen, Sports",TV,12,7.29,97674,5.733447244767193,,,,1.0,1.0,,,
2279,"Romance, Shoujo Ai, Slice of Life",TV,11,7.29,43279,5.829337094499294,,1.0,,,,,,1.0
2280,"Action, Adventure, Shounen",OVA,14,7.29,2864,5.546762589928058,,,,1.0,1.0,,,
2281,"Action, Comedy, Shounen",Special,1,7.29,15333,5.226221079691516,,,,1.0,1.0,,,
2282,Adventure,Special,2,7.29,1707,4.185185185185185,,,,,1.0,,,
2283,"Action, Music",Music,1,7.29,40641,4.999446902654867,,,,1.0,1.0,,,
2284,"Drama, Sci-Fi, Shoujo",OVA,6,7.29,7254,6.012396694214876,1.0,1.0,1.0,,,,,
2285,"Action, Mecha, Sci-Fi",TV,13,7.29,44006,5.881856540084388,,,1.0,1.0,,,,
2286,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.29,1640,4.63768115942029,,1.0,,,1.0,,1.0,
2287,"Drama, Harem, Magic, Romance",OVA,2,7.29,11482,5.473867595818815,1.0,1.0,1.0,,,,,
2288,"Action, Kids, Mecha",TV,44,7.29,3682,4.847222222222222,,,1.0,1.0,1.0,,,
2289,"Action, Adventure, Fantasy, Sci-Fi",Movie,1,7.29,12449,5.326530612244898,,,1.0,1.0,1.0,,,
2290,"Adventure, Comedy, Fantasy, Kids, Shounen, Space",Movie,1,7.29,1124,3.95,,,1.0,,1.0,,,
2291,"Comedy, Fantasy, Magic, Shoujo",Movie,1,7.29,2861,5.03030303030303,,1.0,1.0,,1.0,,,
2292,"Comedy, Sci-Fi",TV,9,7.29,6616,5.773291925465839,,,1.0,,1.0,,,
2293,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.29,87240,6.045246038365304,1.0,,1.0,1.0,,,,
2294,"Action, Adventure, Drama, Sci-Fi, Space",TV,26,7.29,5947,5.638888888888889,1.0,,1.0,1.0,1.0,,,
2295,"Drama, School, Slice of Life",Movie,1,7.29,1201,6.357142857142857,1.0,1.0,,,,,,
2296,"Adventure, Fantasy",TV,26,7.29,26176,6.011642949547219,,,1.0,,1.0,,,
2297,"Adventure, Drama, Historical, Sci-Fi, Supernatural",TV,13,7.29,4247,6.521739130434782,1.0,,1.0,,1.0,,,
2298,"Drama, Slice of Life",Movie,1,7.29,2858,6.551020408163265,1.0,1.0,,,,,,
2299,"Comedy, Fantasy, Historical, Magic, Seinen",TV,12,7.29,75460,5.894356005788712,1.0,,1.0,,1.0,,,
2300,Mystery,Special,1,7.29,45718,5.738172043010753,,,,,,1.0,,
2301,"Demons, Ecchi, Fantasy, Horror, Magic, Seinen, Supernatural",OVA,4,7.29,11902,5.993630573248407,1.0,,1.0,,,,1.0,
2302,"Action, Comedy, Mystery, Police",Movie,1,7.29,786,6.545454545454546,,,,1.0,1.0,1.0,,
2303,"Action, Martial Arts, Super Power",TV,23,7.29,72750,5.85091475282211,,,,1.0,1.0,,,
2304,"Action, Fantasy",TV,13,7.29,90977,6.014877789585547,,,1.0,1.0,,,,
2305,"Action, Adventure, Comedy, Shounen",Special,1,7.29,3242,5.120967741935484,,,,1.0,1.0,,,
2306,"Comedy, Ecchi, Military, Romance, Sci-Fi",TV,12,7.29,36656,5.822451317296678,,1.0,1.0,,1.0,1.0,1.0,
2307,"Comedy, Fantasy, Magic, Shoujo",TV,50,7.29,8760,4.727513227513228,,1.0,1.0,,1.0,,,
2308,"Comedy, Ecchi, Romance",TV,12,7.29,45161,5.79210861264319,,1.0,,,1.0,,1.0,
2309,"Kids, Magic, Shoujo",Movie,1,7.29,2037,5.139784946236559,,1.0,1.0,,1.0,,,
2310,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,51,7.29,9025,5.103015075376884,,,1.0,1.0,1.0,1.0,,
2311,"Action, Martial Arts, Shounen",Movie,1,7.29,15421,5.8478260869565215,,,,1.0,1.0,,,
2312,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,4,7.29,35730,5.768375540457073,,,1.0,1.0,1.0,,,
2313,"Action, Comedy, Fantasy",OVA,3,7.29,13738,5.476510067114094,,,1.0,1.0,1.0,,,
2314,"Comedy, School, Shounen, Slice of Life",TV,12,7.29,257925,6.039422610383309,,1.0,,,1.0,,,
2315,"Action, Fantasy, Magic, School, Shoujo",TV,48,7.29,3619,4.28169014084507,,1.0,1.0,1.0,,,,
2316,"Action, Comedy, Fantasy, Game, Shounen",TV,27,7.29,89243,5.387183508850549,,,1.0,1.0,1.0,1.0,,
2317,"Kids, School, Shoujo",Special,1,7.29,5984,5.08300395256917,,1.0,,,1.0,,,
2318,"Action, Comedy, Shounen",Special,1,7.28,35230,5.042279411764706,,,,1.0,1.0,,,
2319,"Action, Comedy, Fantasy, Shounen, Supernatural, Vampire",TV,12,7.28,68626,5.8821115973741795,1.0,,1.0,1.0,1.0,,,
2320,"Action, Mecha, Military",Movie,1,7.28,23592,5.75,,,1.0,1.0,,1.0,,
2321,"Adventure, Comedy, Psychological, Sci-Fi",Movie,1,7.28,40717,6.027098831030818,1.0,,1.0,,1.0,,,
2322,"Comedy, Seinen, Slice of Life",TV,12,7.28,61228,5.921743991056456,1.0,1.0,,,1.0,,,
2323,"Comedy, Sci-Fi, Shounen, Slice of Life",TV,243,7.28,5330,5.3624161073825505,,1.0,1.0,,1.0,,,
2324,"Action, Comedy, Fantasy, Magic",TV,10,7.28,100392,5.889970059880239,,,1.0,1.0,1.0,,,
2325,"Comedy, Parody, Slice of Life",OVA,1,7.28,8892,5.433021806853582,,1.0,,,1.0,,,
2326,"Adventure, Drama, Fantasy, Romance, Sci-Fi",Movie,1,7.28,45084,6.064402293780327,1.0,1.0,1.0,,1.0,,,
2327,"Kids, Sci-Fi",Movie,1,7.28,2814,4.653846153846154,,,1.0,,1.0,,,
2328,"Comedy, Romance, School, Seinen, Supernatural",TV,10,7.28,65402,5.76274328081557,1.0,1.0,1.0,,1.0,,,
2329,"Drama, Historical, Romance, Shoujo",TV,45,7.28,4157,5.8192090395480225,1.0,1.0,,,,,,
2330,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",TV,24,7.28,156627,5.95232746786472,,1.0,,,1.0,,1.0,
2331,"Action, Adventure, Comedy, Shounen",Special,1,7.28,3183,5.369230769230769,,,,1.0,1.0,,,
2332,"Adventure, Ecchi, Fantasy, Harem, Romance",TV,13,7.28,114612,5.7742676622630675,,1.0,1.0,,1.0,,1.0,
2333,"Drama, Magic, Shoujo",TV,51,7.28,2033,5.403846153846154,1.0,1.0,1.0,,,,,
2334,Comedy,Special,1,7.28,34056,4.87015503875969,,,,,1.0,,,
2335,"Drama, Seinen, Sports",OVA,1,7.28,1843,6.535714285714286,1.0,,,1.0,,,,
2336,"Romance, School, Sci-Fi",Movie,1,7.28,44787,6.194371727748691,,1.0,1.0,,,,,
2337,"Adventure, Fantasy, Shounen, Supernatural",TV,52,7.28,3945,4.908256880733945,,,1.0,,1.0,,,
2338,"Comedy, Romance, Slice of Life",Special,1,7.28,22414,5.633495145631068,,1.0,,,1.0,,,
2339,"Action, Fantasy, Magic, Shoujo",Movie,1,7.28,3046,4.747967479674797,,1.0,1.0,1.0,,,,
2340,"Action, Adventure, Fantasy, Sci-Fi, Shounen",ONA,13,7.28,11992,5.7216828478964405,,,1.0,1.0,1.0,,,
2341,"Drama, Historical, Supernatural",Movie,1,7.28,7034,6.382978723404255,1.0,,1.0,,,,,
2342,"Adventure, Fantasy, Historical, Magic, Shounen, Supernatural",TV,26,7.28,10449,5.733840304182509,1.0,,1.0,,1.0,,,
2343,"Action, Drama, Military, Psychological, Sci-Fi, Space",OVA,5,7.28,9957,6.112391930835735,1.0,,1.0,1.0,,1.0,,
2344,"Comedy, Ecchi, Fantasy, Romance, Slice of Life",OVA,1,7.28,26234,5.705590062111801,,1.0,1.0,,1.0,,1.0,
2345,"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",TV,14,7.28,243448,6.034469661000855,,1.0,1.0,,1.0,1.0,,
2346,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,193,7.28,5332,4.739726027397261,1.0,,1.0,1.0,1.0,,,
2347,"Romance, Shounen Ai",OVA,2,7.28,18866,5.06,,1.0,,,,,,1.0
2348,Comedy,TV,13,7.28,3038,6.0588235294117645,,,,,1.0,,,
2349,"Adventure, Game, Shounen",Special,1,7.28,18651,5.677454153182309,,,,,1.0,1.0,,
2350,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,7,7.27,7014,5.926573426573427,,1.0,1.0,,1.0,,,
2351,"Dementia, Drama, Horror, Mystery, Psychological, Supernatural",TV,12,7.27,47280,5.741847826086956,1.0,,1.0,,,1.0,,
2352,"Adventure, Comedy, Drama, Magic, Sci-Fi",TV,43,7.27,1763,5.083333333333333,1.0,,1.0,,1.0,,,
2353,"Action, Adventure, Police, Sci-Fi",OVA,3,7.27,8970,5.884726224783861,,,1.0,1.0,1.0,1.0,,
2354,"Comedy, School, Shounen, Sports",OVA,2,7.25,1885,2.4285714285714284,,1.0,,1.0,1.0,,,
2355,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.27,1342,3.893617021276596,,,1.0,,1.0,,,
2356,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.27,408,7.0,,,1.0,,1.0,,,
2357,"Comedy, Fantasy, Magic",ONA,4,7.27,11981,4.539184952978056,,,1.0,,1.0,,,
2358,"Action, Mecha, Sci-Fi",TV,39,7.27,2640,4.909090909090909,,,1.0,1.0,,,,
2359,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.27,165335,6.076799297834992,1.0,,1.0,1.0,,,,
2360,"Comedy, Supernatural",TV,45,7.27,5118,5.493333333333333,,,1.0,,1.0,,,
2361,"Adventure, Sports",TV,39,7.27,987,4.5813953488372094,,,,1.0,1.0,,,
2362,"Action, Comedy, Police, Seinen",OVA,3,7.27,15176,5.6657142857142855,1.0,,,1.0,1.0,1.0,,
2363,"Comedy, Parody, Sci-Fi",OVA,1,7.27,14622,5.150470219435737,,,1.0,,1.0,,,
2364,"Comedy, Drama, Fantasy, Romance",TV,13,7.27,32828,5.784493284493284,1.0,1.0,1.0,,1.0,,,
2365,"Drama, Romance, Slice of Life, Supernatural",TV,13,7.27,41960,5.7664851784634,1.0,1.0,1.0,,,,,
2366,"Action, Drama, Mystery, Shounen",TV,25,7.27,5646,5.8,1.0,,,1.0,1.0,1.0,,
2367,"Adventure, Comedy, Mecha, Military, Romance, Sci-Fi, Shounen",TV,26,7.27,13265,5.7315175097276265,,1.0,1.0,,1.0,1.0,,
2368,"Action, Mecha, Military",TV,25,7.27,4420,5.56989247311828,,,1.0,1.0,,1.0,,
2369,"Romance, Shoujo",Special,1,7.27,35243,5.122427983539095,,1.0,,,,,,
2370,"Action, Demons, Mecha, Sci-Fi, Shounen",TV,46,7.27,1093,4.333333333333333,,,1.0,1.0,1.0,,,
2371,Sports,Special,1,7.27,8347,4.932249322493225,,,,1.0,,,,
2372,"Fantasy, Historical, Horror, Mystery, Psychological, Supernatural",TV,13,7.27,20859,5.83625730994152,1.0,,1.0,,,1.0,,
2373,"Adventure, Comedy, Shounen",Special,1,7.27,2338,5.617977528089888,,,,,1.0,,,
2374,"Drama, Mecha, Military, Romance, Sci-Fi, Space",Movie,1,7.27,5772,5.635627530364372,1.0,1.0,1.0,,,1.0,,
2375,"Adventure, Drama, Sci-Fi, Space",TV,12,7.27,6037,6.240437158469946,1.0,,1.0,,1.0,,,
2376,"Action, Adventure, Martial Arts, Shounen, Super Power",Movie,1,7.27,30378,4.853390348197923,,,,1.0,1.0,,,
2377,"Action, Fantasy, Seinen, Supernatural",Special,1,7.27,12779,5.73421926910299,1.0,,1.0,1.0,,,,
2378,"Fantasy, Kids",Movie,3,7.27,406,6.090909090909091,,,1.0,,1.0,,,
2379,"Action, Mecha, Sci-Fi, Shounen",TV,49,7.27,1188,5.326530612244898,,,1.0,1.0,1.0,,,
2380,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,73,7.27,1199,4.634146341463414,,,1.0,,1.0,,,
2381,"Action, Fantasy, Magic, Romance, Super Power",TV,9,7.27,24799,5.8578680203045685,,1.0,1.0,1.0,1.0,,,
2382,"Action, Comedy, Police, Seinen",Special,1,7.27,2444,5.10655737704918,1.0,,,1.0,1.0,1.0,,
2383,"Drama, Romance, Sci-Fi, Shounen",Movie,1,7.27,10233,5.332784184514003,1.0,1.0,1.0,,1.0,,,
2384,Music,Music,8,7.27,22213,5.303005686433794,,,,,1.0,,,
2385,"Action, Horror, Sci-Fi, Space",OVA,2,7.27,21616,5.681044267877412,1.0,,1.0,1.0,,,,
2386,"Comedy, Historical, Romance, Shoujo",OVA,1,7.27,46837,5.094972067039106,1.0,1.0,,,1.0,,,
2387,"Action, Adventure, Fantasy, Shounen",Movie,1,7.27,3077,5.151785714285714,,,1.0,1.0,1.0,,,
2388,"Action, Comedy, Romance, School, Sci-Fi",Special,1,7.27,1848,5.222222222222222,,1.0,1.0,1.0,1.0,,,
2389,"Adventure, Comedy",TV,13,7.27,3382,6.221238938053097,,,,,1.0,,,
2390,"Music, Shoujo",Movie,1,7.26,1028,3.8947368421052633,,1.0,,,1.0,,,
2391,"Drama, Historical, Slice of Life",TV,52,7.26,12014,5.242957746478873,1.0,1.0,,,,,,
2392,"Action, Fantasy, Shounen, Supernatural",Special,10,7.26,43615,4.958011049723757,,,1.0,1.0,1.0,,,
2393,"Adventure, Fantasy, Magic, Romance",TV,52,7.26,2631,5.7,,1.0,1.0,,1.0,,,
2394,"Comedy, School",Special,6,7.27,3817,4.4423076923076925,,1.0,,,1.0,,,
2395,"Comedy, School, Seinen",OVA,7,7.26,1180,3.7142857142857144,1.0,1.0,,,1.0,,,
2396,"Comedy, Magic, School, Slice of Life",TV,12,7.26,13346,5.298136645962733,,1.0,1.0,,1.0,,,
2397,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.26,1479,4.293103448275862,,1.0,,,1.0,,1.0,
2398,Kids,TV,26,7.26,800,5.510204081632653,,,,,1.0,,,
2399,Fantasy,Movie,1,7.26,1181,4.844444444444444,,,1.0,,,,,
2400,"Adventure, Fantasy",Special,1,7.26,10516,5.5293132328308205,,,1.0,,1.0,,,
2401,"Drama, Music",Special,1,7.26,21002,4.936708860759493,1.0,,,,1.0,,,
2402,"Action, Fantasy, Supernatural",Special,2,7.26,10824,4.597938144329897,,,1.0,1.0,,,,
2403,"Adventure, Comedy, Fantasy, Historical, Romance, Shoujo",OVA,3,7.26,14863,5.340522133938706,1.0,1.0,1.0,,1.0,,,
2404,Comedy,Special,2,7.25,943,3.6153846153846154,,,,,1.0,,,
2405,"Comedy, Music, Romance, Shoujo, Shounen Ai",TV,13,7.26,67916,5.7088479959667255,,1.0,,,1.0,,,1.0
2406,"Drama, Mecha, Sci-Fi, Shounen",OVA,2,7.26,22648,5.802913453299057,1.0,,1.0,,1.0,,,
2407,"Harem, Romance, School",TV,12,7.26,64975,6.000641848523748,,1.0,,,,,,
2408,"Comedy, Harem, Parody",Movie,1,7.26,22973,5.80128794848206,,1.0,,,1.0,,,
2409,"Comedy, Harem, Parody, Romance, Shounen",OVA,3,7.26,6001,5.247126436781609,,1.0,,,1.0,,,
2410,"Comedy, Drama, Slice of Life",Movie,1,7.26,1406,5.619047619047619,1.0,1.0,,,1.0,,,
2411,"Comedy, Ecchi, School, Shounen, Sports",TV,13,7.26,25814,5.8371541501976285,,1.0,,1.0,1.0,,1.0,
2412,"Harem, Music, School, Shoujo",Special,2,7.26,24379,5.368148148148149,,1.0,,,1.0,,,
2413,"Comedy, Romance, School, Shounen, Supernatural",TV,25,7.26,15519,5.788461538461538,,1.0,1.0,,1.0,,,
2414,"Comedy, Ecchi, Romance, Sci-Fi",Special,1,7.26,7945,5.506566604127579,,1.0,1.0,,1.0,,1.0,
2415,"Comedy, Fantasy, Magic, Romance, Sci-Fi",OVA,6,7.26,4460,5.73936170212766,,1.0,1.0,,1.0,,,
2416,"Sci-Fi, Space",Movie,1,7.26,7787,5.396135265700483,,,1.0,,,,,
2417,"Action, Comedy, Parody",TV,51,7.26,29989,5.648692810457517,,,,1.0,1.0,,,
2418,"Action, Comedy, Martial Arts, Shounen, Super Power",Special,1,7.26,13014,4.671910112359551,,,,1.0,1.0,,,
2419,"Adventure, Fantasy",TV,25,7.26,1260,5.628571428571429,,,1.0,,1.0,,,
2420,"Comedy, Slice of Life",ONA,64,7.26,9208,5.35,,1.0,,,1.0,,,
2421,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",TV,25,7.26,4006,5.518518518518518,,,1.0,1.0,1.0,1.0,,
2422,Adventure,TV,26,7.26,801,5.545454545454546,,,,,1.0,,,
2423,Comedy,Special,1,7.26,13238,4.7935483870967746,,,,,1.0,,,
2424,"Comedy, School",Special,35,7.26,10434,4.628571428571429,,1.0,,,1.0,,,
2425,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,7.26,5743,4.751152073732719,,,1.0,1.0,1.0,,,
2426,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",TV,44,7.26,3100,5.218884120171674,1.0,1.0,1.0,,1.0,,,
2427,"Action, Horror, Sci-Fi, Supernatural, Vampire",Movie,1,7.26,42377,5.78207583301417,1.0,,1.0,1.0,,,,
2428,"Comedy, Drama, Harem, Romance, Slice of Life",TV,12,7.25,37944,5.65950490425035,1.0,1.0,,,1.0,,,
2429,"Comedy, Romance, School, Seinen",OVA,1,7.25,59965,5.612010796221322,1.0,1.0,,,1.0,,,
2430,"Action, Adventure, Demons, Game, Shounen",TV,65,7.25,24821,5.5498533724340176,,,1.0,1.0,1.0,1.0,,
2431,"Comedy, Ecchi, Slice of Life",Special,9,7.25,22926,5.124620060790273,,1.0,,,1.0,,1.0,
2432,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",TV,50,7.25,74929,5.374505146476643,1.0,,1.0,1.0,1.0,,,
2433,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.25,1075,4.392857142857143,,,1.0,,1.0,,,
2434,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.25,1327,4.5777777777777775,,,1.0,,1.0,,,
2435,"Action, Adventure, Supernatural",TV,26,7.25,1238,5.375,,,1.0,1.0,1.0,,,
2436,"Adventure, Mecha, Romance, Sci-Fi",Movie,1,7.25,32514,5.777777777777778,,1.0,1.0,,1.0,,,
2437,"Action, Comedy, Fantasy, Magic, Shoujo",TV,49,7.25,5384,4.920863309352518,,1.0,1.0,1.0,1.0,,,
2438,"Action, Sci-Fi, Super Power",Special,1,7.25,21388,5.078585461689587,,,1.0,1.0,1.0,,,
2439,"Action, Ecchi, Fantasy, Super Power",TV,12,7.25,156044,5.778536085992151,,,1.0,1.0,1.0,,1.0,
2440,"Comedy, Parody, Sci-Fi",TV,12,7.25,154595,5.885925637531633,,,1.0,,1.0,,,
2441,"Adventure, Fantasy",Movie,1,7.25,1771,5.072916666666667,,,1.0,,1.0,,,
2442,"Adventure, Comedy, Mystery, Shounen",TV,13,7.25,2655,4.956521739130435,,,,,1.0,1.0,,
2443,"Fantasy, Sci-Fi, Shoujo",OVA,1,7.25,11320,3.804081632653061,,1.0,1.0,,,,,
2444,"Action, Mecha, Military, Sci-Fi",OVA,12,7.25,3303,5.52808988764045,,,1.0,1.0,,1.0,,
2445,"Action, Fantasy, Supernatural",ONA,5,7.25,17584,5.4907120743034055,,,1.0,1.0,,,,
2446,"Action, Adventure, Drama, Fantasy, Magic, Romance",TV,27,7.25,16288,5.836092715231788,1.0,1.0,1.0,1.0,1.0,,,
2447,"Action, Adventure, Comedy, Shounen",Special,1,7.25,3456,5.164634146341464,,,,1.0,1.0,,,
2448,"Comedy, Romance, Slice of Life",ONA,26,7.25,26147,5.696113074204947,,1.0,,,1.0,,,
2449,"Comedy, School, Supernatural",TV,11,7.25,16251,5.96,,1.0,1.0,,1.0,,,
2450,"Mecha, Sci-Fi",TV,40,7.25,1270,5.575,,,1.0,,,,,
2451,"Comedy, Ecchi, Fantasy, Romance",OVA,1,7.25,12554,5.234015345268542,,1.0,1.0,,1.0,,1.0,
2452,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.25,46455,5.255297334244703,,,1.0,1.0,1.0,,,
2453,"Action, Adventure, Fantasy, Mecha, Sci-Fi, Shounen",TV,48,7.25,910,5.285714285714286,,,1.0,1.0,1.0,,,
2454,"Action, Fantasy, Martial Arts, School, Super Power",TV,26,7.25,3368,5.735099337748345,,1.0,1.0,1.0,1.0,,,
2455,"Action, Comedy, Drama, Military",TV,24,7.25,23931,5.916932907348243,1.0,,,1.0,1.0,1.0,,
2456,"Drama, Music, School, Slice of Life",Music,1,7.25,1544,4.809523809523809,1.0,1.0,,,1.0,,,
2457,"Adventure, Historical, Romance",TV,52,7.25,3921,5.4297872340425535,1.0,1.0,,,1.0,,,
2458,"Action, Adventure, Game, Mecha, School, Sci-Fi, Shounen",TV,51,7.25,4161,4.930555555555555,,1.0,1.0,1.0,1.0,1.0,,
2459,"Drama, Historical, Romance, Shoujo",Movie,1,7.25,1824,4.512820512820513,1.0,1.0,,,,,,
2460,Adventure,TV,26,7.25,15236,6.110429447852761,,,,,1.0,,,
2461,"Comedy, Parody",Special,2,7.25,13494,4.638392857142857,,,,,1.0,,,
2462,"Adventure, Comedy, Fantasy, Parody",Special,1,7.25,19488,5.247090420769919,,,1.0,,1.0,,,
2463,"Action, Adventure, Martial Arts, Sci-Fi",TV,26,7.25,2692,5.542553191489362,,,1.0,1.0,1.0,,,
2464,"Action, Mecha, Sci-Fi",Special,2,7.24,25383,5.431587837837838,,,1.0,1.0,,,,
2465,Comedy,Special,4,7.25,5067,4.608465608465608,,,,,1.0,,,
2466,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",TV,26,7.25,17943,5.510135135135135,,1.0,1.0,1.0,1.0,1.0,,
2467,"Ecchi, Music",Music,1,7.25,18991,5.496097137901128,,,,,1.0,,1.0,
2468,"Comedy, Drama, Harem, Romance, Slice of Life",TV,24,7.24,66597,5.802881466928619,1.0,1.0,,,1.0,,,
2469,"Action, Drama, School, Slice of Life",OVA,1,7.24,130665,5.725455908068948,1.0,1.0,,1.0,,,,
2470,"Adventure, Fantasy, Kids",TV,26,7.24,699,5.625,,,1.0,,1.0,,,
2471,"Comedy, Military",Special,1,7.24,3310,4.113636363636363,,,,,1.0,1.0,,
2472,"Adventure, Comedy, Historical",TV,26,7.24,1315,5.0,1.0,,,,1.0,,,
2473,"Action, Historical, Mystery",OVA,1,7.24,14079,5.435530085959885,1.0,,,1.0,,1.0,,
2474,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.24,59207,5.055876180482686,,,1.0,,1.0,,,
2475,"Action, Fantasy, Super Power",OVA,1,7.24,18795,5.548387096774194,,,1.0,1.0,1.0,,,
2476,"Adventure, Mecha, Sci-Fi, Shounen, Space, Supernatural",TV,26,7.24,3108,5.46875,,,1.0,,1.0,,,
2477,"Comedy, School, Sci-Fi, Slice of Life",Special,1,7.24,4800,5.597785977859779,,1.0,1.0,,1.0,,,
2478,"Action, Mystery, Sci-Fi, Thriller",Movie,1,7.24,38670,6.101258581235698,1.0,,1.0,1.0,,1.0,,
2479,"Drama, Mecha, Sci-Fi, Shounen, Sports",TV,13,7.24,11386,5.387840670859539,1.0,,1.0,1.0,1.0,,,
2480,"Comedy, Drama, School, Shoujo",OVA,1,7.24,3118,4.079365079365079,1.0,1.0,,,1.0,,,
